201.1.6.2,202.2.6.2,49257,21654,330600000.0,358077000.0,27477000.0,True
201.1.12.2,202.2.12.2,49257,21660,331800000.0,333382000.0,1582000.0,True
201.1.14.2,202.2.14.2,49257,21662,332200000.0,332801000.0,601000.0,True
201.1.6.2,202.2.6.2,49258,21670,333800000.0,335829000.0,2029000.0,True
201.1.12.2,202.2.12.2,49258,21676,335000000.0,422240000.0,87240000.0,True
201.1.14.2,202.2.14.2,49258,21678,335400000.0,339298000.0,3898000.0,True
201.1.6.2,202.2.6.2,49259,21686,337000000.0,338331000.0,1331000.0,True
201.1.12.2,202.2.12.2,49259,21692,338200000.0,340341000.0,2141000.0,True
201.1.14.2,202.2.14.2,49259,21694,338600000.0,339849000.0,1249000.0,True
201.1.6.2,202.2.6.2,49260,21702,340200000.0,342566000.0,2366000.0,True
201.1.12.2,202.2.12.2,49260,21708,341400000.0,355643000.0,14243000.0,True
201.1.14.2,202.2.14.2,49260,21710,341800000.0,343281000.0,1481000.0,True
201.1.6.2,202.2.6.2,49261,21718,343400000.0,381385000.0,37985000.0,True
201.1.12.2,202.2.12.2,49261,21724,344600000.0,383429000.0,38829000.0,True
201.1.14.2,202.2.14.2,49261,21726,345000000.0,345613000.0,613000.0,True
201.1.6.2,202.2.6.2,49262,21734,346600000.0,348758000.0,2158000.0,True
201.1.12.2,202.2.12.2,49262,21740,347800000.0,350181000.0,2381000.0,True
201.1.14.2,202.2.14.2,49262,21742,348200000.0,349753000.0,1553000.0,True
201.1.6.2,202.2.6.2,49263,21750,349800000.0,350930000.0,1130000.0,True
201.1.12.2,202.2.12.2,49263,21756,351000000.0,353314000.0,2314000.0,True
201.1.14.2,202.2.14.2,49263,21758,351400000.0,351400000.0,-1.0,False
